date,store_id,store_name,region,product_category,product_name,units_sold,unit_price,revenue,starting_inventory,inventory_level,customer_visits,transactions,promotion_flag
2025-06-06,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,10,189,1890,129,119,344,5,False
2025-06-06,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,17,89,1513,117,100,344,10,False
2025-06-06,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,11,119,1309,78,67,344,6,False
2025-06-06,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,16,99,1584,167,151,344,11,True
2025-06-06,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,10,149,1490,168,158,344,5,False
2025-06-06,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,19,159,3021,113,94,344,15,False
2025-06-06,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,27,129,3483,101,74,344,18,False
2025-06-06,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,15,69,1035,129,114,344,7,False
2025-06-06,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,21,79,1659,108,87,344,13,True
2025-06-06,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,16,34,544,61,45,344,7,False
2025-06-06,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,26,44,1144,154,128,344,18,False
2025-06-06,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,14,29,406,107,93,344,7,False
2025-06-06,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,6,329,1974,161,155,342,3,False
2025-06-06,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,6,399,2394,100,94,342,3,True
2025-06-06,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,8,189,1512,54,46,342,6,False
2025-06-06,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,19,89,1691,159,140,342,12,False
2025-06-06,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,12,119,1428,88,76,342,8,False
2025-06-06,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,14,99,1386,131,117,342,6,False
2025-06-06,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,16,149,2384,136,120,342,11,False
2025-06-06,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,18,159,2862,175,157,342,9,False
2025-06-06,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,26,129,3354,119,93,342,20,False
2025-06-06,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,20,69,1380,57,37,342,14,False
2025-06-06,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,15,79,1185,124,109,342,7,False
2025-06-06,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,20,34,680,85,65,342,10,True
2025-06-06,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,17,44,748,102,85,342,8,False
2025-06-06,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,16,29,464,128,112,342,12,False
2025-06-06,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,10,329,3290,97,87,221,6,False
2025-06-06,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,6,399,2394,78,72,221,4,False
2025-06-06,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,14,189,2646,127,113,221,6,False
2025-06-06,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,11,89,979,138,127,221,5,False
2025-06-06,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,20,119,2380,39,19,221,18,False
2025-06-06,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,19,99,1881,69,50,221,11,False
2025-06-06,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,11,149,1639,103,92,221,9,False
2025-06-06,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,20,159,3180,142,122,221,11,False
2025-06-06,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,30,129,3870,92,62,221,22,False
2025-06-06,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,16,69,1104,96,80,221,9,False
2025-06-06,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,9,79,711,74,65,221,5,False
2025-06-06,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,24,34,816,147,123,221,16,False
2025-06-06,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,21,44,924,45,24,221,18,False
2025-06-06,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,17,29,493,88,71,221,8,False
2025-06-06,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,7,329,2303,152,145,355,3,False
2025-06-06,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,4,399,1596,134,130,355,3,False
2025-06-06,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,5,189,945,99,94,355,3,False
2025-06-06,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,9,89,801,151,142,355,4,False
2025-06-06,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,13,119,1547,135,122,355,8,True
2025-06-06,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,16,99,1584,44,28,355,8,False
2025-06-06,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,14,149,2086,162,148,355,6,False
2025-06-06,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,15,159,2385,76,61,355,11,False
2025-06-06,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,11,129,1419,96,85,355,9,False
2025-06-06,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,16,69,1104,61,45,355,7,False
2025-06-06,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,13,79,1027,155,142,355,6,False
2025-06-06,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,27,34,918,132,105,355,13,True
2025-06-06,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,11,44,484,58,47,355,5,False
2025-06-06,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,11,29,319,47,36,355,4,False
2025-06-06,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,6,329,1974,71,65,229,4,False
2025-06-06,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,8,399,3192,65,57,229,5,False
2025-06-06,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,7,189,1323,108,101,229,3,False
2025-06-06,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,11,89,979,74,63,229,8,False
2025-06-06,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,10,119,1190,68,58,229,4,False
2025-06-06,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,14,99,1386,83,69,229,11,True
2025-06-06,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,14,149,2086,174,160,229,7,False
2025-06-06,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,22,159,3498,120,98,229,18,True
2025-06-06,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,20,129,2580,59,39,229,10,False
2025-06-06,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,13,69,897,76,63,229,7,False
2025-06-06,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,9,79,711,159,150,229,3,False
2025-06-06,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,17,34,578,167,150,229,11,False
2025-06-06,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,22,44,968,108,86,229,18,False
2025-06-06,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,21,29,609,151,130,229,12,False
2025-06-07,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,8,329,2632,105,97,628,7,False
2025-06-07,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,9,399,3591,45,36,628,4,False
2025-06-07,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,15,189,2835,95,80,628,9,False
2025-06-07,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,29,89,2581,66,37,628,14,True
2025-06-07,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,15,119,1785,76,61,628,9,False
2025-06-07,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,26,99,2574,85,59,628,16,False
2025-06-07,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,12,149,1788,174,162,628,6,False
2025-06-07,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,23,159,3657,85,62,628,13,False
2025-06-07,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,26,129,3354,84,58,628,11,False
2025-06-07,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,20,69,1380,77,57,628,11,True
2025-06-07,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,24,79,1896,170,146,628,11,True
2025-06-07,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,27,34,918,56,29,628,20,False
2025-06-07,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,18,44,792,76,58,628,13,False
2025-06-07,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,13,29,377,72,59,628,7,False
2025-06-07,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,11,329,3619,109,98,257,4,False
2025-06-07,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,5,399,1995,59,54,257,2,False
2025-06-07,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,8,189,1512,121,113,257,3,False
2025-06-07,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,22,89,1958,99,77,257,10,False
2025-06-07,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,16,119,1904,168,152,257,8,False
2025-06-07,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,14,99,1386,93,79,257,6,False
2025-06-07,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,12,149,1788,106,94,257,7,False
2025-06-07,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,28,159,4452,83,55,257,20,True
2025-06-07,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,18,129,2322,125,107,257,8,False
2025-06-07,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,18,69,1242,94,76,257,13,False
2025-06-07,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,13,79,1027,128,115,257,6,False
2025-06-07,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,35,34,1190,40,5,257,23,True
2025-06-07,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,20,44,880,103,83,257,13,False
2025-06-07,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,19,29,551,50,31,257,11,False
2025-06-07,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,11,329,3619,68,57,326,8,False
2025-06-07,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,9,399,3591,38,29,326,8,False
2025-06-07,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,13,189,2457,52,39,326,7,True
2025-06-07,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,14,89,1246,111,97,326,8,False
2025-06-07,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,14,119,1666,124,110,326,10,False
2025-06-07,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,16,99,1584,98,82,326,8,False
2025-06-07,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,13,149,1937,127,114,326,11,False
2025-06-07,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,16,159,2544,69,53,326,8,False
2025-06-07,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,34,129,4386,35,1,326,17,True
2025-06-07,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,13,69,897,129,116,326,6,False
2025-06-07,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,15,79,1185,61,46,326,7,False
2025-06-07,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,15,34,510,129,114,326,9,False
2025-06-07,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,22,44,968,53,31,326,17,False
2025-06-07,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,18,29,522,164,146,326,15,False
2025-06-07,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,8,329,2632,47,39,388,4,False
2025-06-07,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,5,399,1995,44,39,388,3,False
2025-06-07,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,7,189,1323,108,101,388,3,False
2025-06-07,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,10,89,890,74,64,388,8,False
2025-06-07,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,14,119,1666,92,78,388,11,False
2025-06-07,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,10,99,990,91,81,388,6,False
2025-06-07,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,15,149,2235,88,73,388,8,True
2025-06-07,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,17,159,2703,103,86,388,12,False
2025-06-07,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,23,129,2967,120,97,388,12,True
2025-06-07,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,14,69,966,42,28,388,7,False
2025-06-07,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,9,79,711,54,45,388,4,False
2025-06-07,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,24,34,816,76,52,388,12,False
2025-06-07,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,13,44,572,148,135,388,9,False
2025-06-07,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,10,29,290,147,137,388,5,False
2025-06-07,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,7,329,2303,164,157,460,4,False
2025-06-07,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,5,399,1995,154,149,460,2,False
2025-06-07,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,10,189,1890,55,45,460,5,False
2025-06-07,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,18,89,1602,62,44,460,14,False
2025-06-07,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,18,119,2142,169,151,460,8,False
2025-06-07,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,18,99,1782,111,93,460,8,False
2025-06-07,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,19,149,2831,158,139,460,12,True
2025-06-07,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,10,159,1590,106,96,460,7,False
2025-06-07,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,17,129,2193,50,33,460,10,True
2025-06-07,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,19,69,1311,110,91,460,8,False
2025-06-07,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,10,79,790,180,170,460,5,True
2025-06-07,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,34,34,1156,109,75,460,29,True
2025-06-07,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,14,44,616,50,36,460,8,False
2025-06-07,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,15,29,435,87,72,460,12,False
2025-06-08,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,11,329,3619,90,79,576,9,False
2025-06-08,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,8,399,3192,175,167,576,5,False
2025-06-08,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,7,189,1323,145,138,576,4,False
2025-06-08,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,19,89,1691,103,84,576,15,False
2025-06-08,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,13,119,1547,53,40,576,8,False
2025-06-08,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,22,99,2178,103,81,576,11,True
2025-06-08,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,14,149,2086,74,60,576,11,False
2025-06-08,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,18,159,2862,64,46,576,14,False
2025-06-08,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,17,129,2193,146,129,576,12,False
2025-06-08,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,23,69,1587,100,77,576,17,False
2025-06-08,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,11,79,869,63,52,576,9,False
2025-06-08,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,37,34,1258,118,81,576,33,True
2025-06-08,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,24,44,1056,162,138,576,18,False
2025-06-08,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,16,29,464,44,28,576,9,False
2025-06-08,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,6,329,1974,36,30,422,3,False
2025-06-08,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,5,399,1995,113,108,422,3,False
2025-06-08,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,8,189,1512,40,32,422,4,False
2025-06-08,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,19,89,1691,144,125,422,9,False
2025-06-08,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,21,119,2499,93,72,422,10,True
2025-06-08,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,13,99,1287,38,25,422,5,False
2025-06-08,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,15,149,2235,95,80,422,7,False
2025-06-08,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,18,159,2862,60,42,422,8,False
2025-06-08,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,18,129,2322,50,32,422,15,False
2025-06-08,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,19,69,1311,64,45,422,14,False
2025-06-08,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,14,79,1106,63,49,422,6,False
2025-06-08,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,24,34,816,82,58,422,13,False
2025-06-08,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,25,44,1100,54,29,422,16,False
2025-06-08,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,23,29,667,73,50,422,11,False
2025-06-08,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,7,329,2303,119,112,355,3,False
2025-06-08,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,9,399,3591,79,70,355,5,True
2025-06-08,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,13,189,2457,135,122,355,6,False
2025-06-08,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,17,89,1513,56,39,355,14,False
2025-06-08,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,22,119,2618,179,157,355,11,True
2025-06-08,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,30,99,2970,72,42,355,14,True
2025-06-08,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,16,149,2384,161,145,355,9,False
2025-06-08,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,14,159,2226,133,119,355,8,False
2025-06-08,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,14,129,1806,35,21,355,8,False
2025-06-08,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,15,69,1035,48,33,355,8,False
2025-06-08,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,15,79,1185,56,41,355,7,False
2025-06-08,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,18,34,612,59,41,355,7,False
2025-06-08,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,16,44,704,178,162,355,12,False
2025-06-08,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,18,29,522,56,38,355,8,False
2025-06-08,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,4,329,1316,149,145,313,1,False
2025-06-08,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,6,399,2394,118,112,313,3,False
